meters,price,bathrooms,category,link,municipality,operation,owner,rooms
349 m²,€ 550.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95375619/,Alicante - Alacant,Venta,New House Alicante,5
59 m²,€ 255.000,1 baño,Piso,https://www.indomio.es/anuncios/94469453/,Alicante - Alacant,Venta,Immo Altea,2
165 m²,€ 380.000,2 baños,Piso,https://www.indomio.es/anuncios/94857317/,Alicante - Alacant,Venta,Margamora,5
91 m²,€ 305.000,2 baños,Piso,https://www.indomio.es/anuncios/94912279/,Alicante - Alacant,Venta,S-Villas,4
94 m²,€ 65.000,1 baño,Piso,https://www.indomio.es/anuncios/95994225/,Alicante - Alacant,Venta,Alispain Properties Costablanca,2
103 m²,€ 325.000,2 baños,Piso,https://www.indomio.es/anuncios/85790003/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
6.000 m²,€ 106.000,,Casa rústica,https://www.indomio.es/anuncios/87401923/,Alicante - Alacant,Venta,Inmo Mash Alicante,
72 m²,€ 135.000,1 baño,Casa adosada,https://www.indomio.es/anuncios/87782789/,Alicante - Alacant,Venta,San Jose Inversiones,4
165 m²,€ 600.000,3 baños,Piso,https://www.indomio.es/anuncios/89143645/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,6
78 m²,Precio a consultar,1 baño,Piso,https://www.indomio.es/anuncios/89870801/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,4
160 m²,€ 460.000,3 baños,Chalet,https://www.indomio.es/anuncios/91979707/,Alicante - Alacant,Venta,Alto Inmobiliaria,8
151 m² ,€ 500.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/92112239/,Alicante - Alacant,Venta,Costa Blanca Eiendom,7
80 m²,€ 252.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95559771/,Alicante - Alacant,Venta,Albor Inmobiliaria,6
150 m²,€ 1.200.000,3 baños,Piso,https://www.indomio.es/anuncios/95599817/,Alicante - Alacant,Venta,Habitalia Alicante,7
83 m² ,€ 252.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95775501/,Alicante - Alacant,Venta,Costa Blanca Eiendom,5
45 m²,€ 185.000,1 baño,Piso,https://www.indomio.es/anuncios/95804601/,Alicante - Alacant,Venta,Fincas Hg,3
140 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95802025/,Alicante - Alacant,Venta,Embassy Torrevieja Apolo,5
67 m²,€ 100.500,1 baño,Piso,https://www.indomio.es/anuncios/95838325/,Alicante - Alacant,Venta,Fundeco,5
138 m²,€ 449.000,2 baños,Piso,https://www.indomio.es/anuncios/95888037/,Alicante - Alacant,Venta,INMOGLOBAL,5
159 m²,€ 205.000,2 baños,Piso,https://www.indomio.es/anuncios/95906177/,Alicante - Alacant,Venta,Eden Casas Alicante,6
125 m²,€ 157.000,1 baño,Piso,https://www.indomio.es/anuncios/95916443/,Alicante - Alacant,Venta,Cardoso Real Estate,4
130 m²,€ 453.050,2 baños,Piso,https://www.indomio.es/anuncios/93650359/,Alicante - Alacant,Venta,Neodom,5
95 m²,€ 320.000,2 baños,Piso,https://www.indomio.es/anuncios/93977617/,Alicante - Alacant,Venta,Amura Inmobiliaria Alicante,5
410 m²,€ 1.090.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95820335/,Alicante - Alacant,Venta,New House Alicante,5
130 m²,€ 330.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94314725/,Alicante - Alacant,Venta,Fincas Hg,5
152 m²,€ 285.000,3 baños,Piso,https://www.indomio.es/anuncios/94345723/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,7
269 m²,€ 748.800,3+ baños,Piso,https://www.indomio.es/anuncios/94376075/,Alicante - Alacant,Venta,Exp España,6
161 m²,€ 379.500,2 baños,Piso,https://www.indomio.es/anuncios/94474207/,Alicante - Alacant,Venta,Grupo Arai,6
71 m²,€ 125.000,1 baño,Piso,https://www.indomio.es/anuncios/94661001/,Alicante - Alacant,Venta,Fundeco,3
58 m²,€ 265.000,1 baño,Ático,https://www.indomio.es/anuncios/95602609/,Alicante - Alacant,Venta,Viva Costa,2
100 m²,€ 105.000,,Ático,https://www.indomio.es/anuncios/95979371/,Alicante - Alacant,Venta,Inmobiliaria Internacional Mediterránea,4
146 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/95739873/,Alicante - Alacant,Venta,Alquilotucasa Monovar,5
91 m² ,€ 179.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95804335/,Alicante - Alacant,Venta,Idealpisos,4
158 m²,€ 399.000,2 baños,Piso,https://www.indomio.es/anuncios/95816243/,Alicante - Alacant,Venta,Inmobeach,5
67 m²,€ 163.000,2 baños,Piso,https://www.indomio.es/anuncios/95827863/,Alicante - Alacant,Venta,YBC Group,5
172 m²,€ 650.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95898737/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
83 m²,€ 66.500,1 baño,Piso,https://www.indomio.es/anuncios/94602455/,Alicante - Alacant,Venta,Aliseda Inmobiliaria,4
452 m² ,€ 1.300.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95680861/,Alicante - Alacant,Venta,Servicasa Elche,6
126 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/94885619/,Alicante - Alacant,Venta,Exp España,4
358 m² ,€ 1.450.000,3+ baños,Chalet,https://www.indomio.es/anuncios/94883641/,Alicante - Alacant,Venta,"AFIN FINANCIAL AND PROPERTY, S.L.",5
93 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/94917693/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,4
74 m² ,€ 228.000,2 baños,Chalet,https://www.indomio.es/anuncios/94959699/,Alicante - Alacant,Venta,Oakwood Properties,4
65 m²,€ 208.000,1 baño,Piso,https://www.indomio.es/anuncios/95005377/,Alicante - Alacant,Venta,Alto Inmobiliaria,2
89 m²,€ 47.000,,Piso ,https://www.indomio.es/anuncios/95022283/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO SIDI-IFNI SLU,3
93 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/95095933/,Alicante - Alacant,Venta,YBC Group,4
105 m²,€ 155.000,,Piso,https://www.indomio.es/anuncios/95921031/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,3
102 m²,€ 196.000,2 baños,Piso,https://www.indomio.es/anuncios/95956399/,Alicante - Alacant,Venta,San Jose Inversiones,6
71 m²,€ 282.000,1 baño,Piso,https://www.indomio.es/anuncios/95991315/,Alicante - Alacant,Venta,Viva Costa,3
63 m²,€ 95.000,1 baño,Piso,https://www.indomio.es/anuncios/95988065/,Alicante - Alacant,Venta,RualCasa,3
132 m²,€ 189.600,2 baños,Piso,https://www.indomio.es/anuncios/95990703/,Alicante - Alacant,Venta,Fuentes De Inmuebles,6
255 m²,€ 975.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95998685/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,8
103 m²,€ 235.000,2 baños,Piso,https://www.indomio.es/anuncios/79746633/,Alicante - Alacant,Venta,Alquilotucasa Monovar,5
14.000 m²,€ 199.900,1 baño,Casa rústica,https://www.indomio.es/anuncios/85642653/,Alicante - Alacant,Venta,Inmobiliaria Antonio DÍez,6
189 m²,€ 407.000,2 baños,Piso,https://www.indomio.es/anuncios/95341089/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,7
48 m²,€ 86.000,1 baño,Piso,https://www.indomio.es/anuncios/95595987/,Alicante - Alacant,Venta,Idealpisos,2
78 m²,€ 65.000,1 baño,Piso,https://www.indomio.es/anuncios/95435929/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
50 m²,€ 358.000,1 baño,Piso,https://www.indomio.es/anuncios/95435079/,Alicante - Alacant,Venta,Toro28 S.L.,2
80 m²,€ 163.900,1 baño,Piso,https://www.indomio.es/anuncios/95469577/,Alicante - Alacant,Venta,Solkasa,4
104 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95580717/,Alicante - Alacant,Venta,Urbana Casas,4
238 m² ,€ 315.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95835249/,Alicante - Alacant,Venta,Inmocosta Servicios Inmobiliarios,8
99 m²,€ 299.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95885401/,Alicante - Alacant,Venta,Albor Inmobiliaria,5
120 m²,,2 baños,Piso,https://www.indomio.es/anuncios/94716641/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
112 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/94779215/,Alicante - Alacant,Venta,Neodom,5
128 m²,€ 431.750,2 baños,Piso,https://www.indomio.es/anuncios/94843657/,Alicante - Alacant,Venta,Easygoing Inmobiliaria,6
288 m²,€ 1.200.000,3 baños,Piso ,https://www.indomio.es/anuncios/94902535/,Alicante - Alacant,Venta,,10
133 m²,€ 327.000,2 baños,Piso,https://www.indomio.es/anuncios/94995333/,Alicante - Alacant,Venta,Alquiler Protegido Madrid,4
298 m² ,€ 445.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95723809/,Alicante - Alacant,Venta,Azulcasa,9
65 m²,€ 195.000,1 baño,Piso,https://www.indomio.es/anuncios/95057635/,Alicante - Alacant,Venta,Margamora,2
,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/95064999/,Alicante - Alacant,Venta,Tadeo Homes,2
90 m²,€ 119.900,1 baño,Piso,https://www.indomio.es/anuncios/95131787/,Alicante - Alacant,Venta,Fuentes De Inmuebles,5
125 m²,€ 434.000,2 baños,Ático,https://www.indomio.es/anuncios/95991243/,Alicante - Alacant,Venta,Viva Costa,5
92 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/95991247/,Alicante - Alacant,Venta,Viva Costa,4
151 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/95991865/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
92 m²,€ 365.000,2 baños,Piso,https://www.indomio.es/anuncios/96001823/,Alicante - Alacant,Venta,"Dreamscapeestate, S.L.",4
155 m²,€ 520.000,3 baños,Piso,https://www.indomio.es/anuncios/71227270/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,6
550 m²,€ 2.300.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94244933/,Alicante - Alacant,Venta,Alispain Properties Costablanca,8
86 m²,€ 180.000,1 baño,Piso,https://www.indomio.es/anuncios/83626167/,Alicante - Alacant,Venta,Alispain Properties Costablanca,2
570 m² ,€ 795.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/86404051/,Alicante - Alacant,Venta,Rex Invest Real Estate,6
112 m²,€ 440.000,2 baños,Ático,https://www.indomio.es/anuncios/95505935/,Alicante - Alacant,Venta,Costa Blanca Eiendom,5
49 m²,€ 229.000,1 baño,Piso,https://www.indomio.es/anuncios/95512589/,Alicante - Alacant,Venta,Costa Blanca Eiendom,3
574 m² ,€ 299.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95684127/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,8
140 m² ,€ 419.000,2 baños,Ático,https://www.indomio.es/anuncios/95551711/,Alicante - Alacant,Venta,Costa Blanca Eiendom,5
75 m²,€ 70.000,1 baño,Piso ,https://www.indomio.es/anuncios/95551321/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO LA VIRGEN SLU,4
80 m² ,€ 135.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95579553/,Alicante - Alacant,Venta,Luper Inmobiliaria,2
95 m²,€ 222.000,2 baños,Piso,https://www.indomio.es/anuncios/95581901/,Alicante - Alacant,Venta,Fincas Hg,4
655 m² ,€ 1.990.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95833519/,Alicante - Alacant,Venta,Viva Costa,8
220 m²,€ 790.000,3 baños,Piso,https://www.indomio.es/anuncios/92932621/,Alicante - Alacant,Venta,Channel Group,7
518 m² ,€ 365.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/93245607/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,5
190 m² ,€ 299.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95719377/,Alicante - Alacant,Venta,Rafi Martinez Servicios Inmobiliarios,8
210 m²,€ 770.000,3 baños,Piso,https://www.indomio.es/anuncios/93943789/,Alicante - Alacant,Venta,New House Alicante,6
70 m²,€ 149.750,1 baño,Piso,https://www.indomio.es/anuncios/93963391/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,3
55 m²,Precio a consultar,1 baño,Piso,https://www.indomio.es/anuncios/94394355/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
89 m²,€ 233.500,1 baño,Piso,https://www.indomio.es/anuncios/94394151/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
507 m²,€ 2.000.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94828901/,Alicante - Alacant,Venta,Immo Altea,17
106 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/95994243/,Alicante - Alacant,Venta,YBC Group,5
180 m² ,€ 310.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95708139/,Alicante - Alacant,Venta,Inmo Mash Alicante,7
210 m²,€ 349.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/81895017/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,6
90 m²,€ 156.450,2 baños,Piso ,https://www.indomio.es/anuncios/93550085/,Alicante - Alacant,Venta,,7
95 m²,€ 125.000,1 baño,Piso,https://www.indomio.es/anuncios/95182269/,Alicante - Alacant,Venta,Maison Spain,4
106 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/94014507/,Alicante - Alacant,Venta,Habitalia Alicante,4
1.150 m² ,€ 6.000.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94359047/,Alicante - Alacant,Venta,Albor Inmobiliaria,9
80 m²,€ 380.000,,Piso,https://www.indomio.es/anuncios/95604681/,Alicante - Alacant,Venta,Inmobeach,2
58 m²,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/95740667/,Alicante - Alacant,Venta,Maser World Properties,2
138 m²,€ 475.000,2 baños,Piso,https://www.indomio.es/anuncios/95748613/,Alicante - Alacant,Venta,INMOGLOBAL,5
93 m²,€ 510.000,2 baños,Piso,https://www.indomio.es/anuncios/95754521/,Alicante - Alacant,Venta,AM Homes,4
126 m²,€ 177.900,2 baños,Piso,https://www.indomio.es/anuncios/95764143/,Alicante - Alacant,Venta,Inmo Mash Alicante,5
200 m² ,€ 439.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95778551/,Alicante - Alacant,Venta,Albor Inmobiliaria,8
133 m²,€ 370.000,2 baños,Piso,https://www.indomio.es/anuncios/95781219/,Alicante - Alacant,Venta,Publikainmo,4
74 m²,€ 199.900,2 baños,Piso,https://www.indomio.es/anuncios/95830903/,Alicante - Alacant,Venta,Mansions.es,3
90 m²,€ 148.000,1 baño,Piso,https://www.indomio.es/anuncios/94542677/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,4
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/94612703/,Alicante - Alacant,Venta,Servicasa Elche,5
137 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/94728343/,Alicante - Alacant,Venta,AM Homes,5
173 m²,€ 975.000,2 baños,Piso,https://www.indomio.es/anuncios/95287325/,Alicante - Alacant,Venta,RE/MAX Inmomás,5
143 m²,€ 228.000,2 baños,Piso,https://www.indomio.es/anuncios/95295859/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,6
90 m²,€ 120.000,1 baño,Piso,https://www.indomio.es/anuncios/95305875/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
138 m²,€ 205.000,2 baños,Piso,https://www.indomio.es/anuncios/95345495/,Alicante - Alacant,Venta,AM Homes,5
70 m²,€ 85.000,,Piso,https://www.indomio.es/anuncios/95870519/,Alicante - Alacant,Venta,Núcleo Inmobiliaria,3
760 m² ,€ 990.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95898805/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
90 m² ,€ 45.000,1 baño,Piso ,https://www.indomio.es/anuncios/95931705/,Alicante - Alacant,Venta,,4
75 m²,€ 157.000,1 baño,Piso,https://www.indomio.es/anuncios/95946711/,Alicante - Alacant,Venta,Fuentes De Inmuebles,4
124 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/95988085/,Alicante - Alacant,Venta,RualCasa,6
85 m²,€ 278.100,2 baños,Piso,https://www.indomio.es/anuncios/96001845/,Alicante - Alacant,Venta,"Dreamscapeestate, S.L.",4
92 m²,€ 375.000,2 baños,Piso,https://www.indomio.es/anuncios/85247109/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
71 m²,€ 372.000,2 baños,Piso,https://www.indomio.es/anuncios/78644387/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
1.100 m²,€ 3.299.000,3+ baños,Chalet,https://www.indomio.es/anuncios/83787367/,Alicante - Alacant,Venta,Alto Inmobiliaria,11
81 m²,€ 147.000,1 baño,Piso,https://www.indomio.es/anuncios/95574851/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
95 m²,€ 79.000,,Piso,https://www.indomio.es/anuncios/95734163/,Alicante - Alacant,Venta,Inmobiliaria Internacional Mediterránea,3
60 m²,€ 340.000,2 baños,Piso,https://www.indomio.es/anuncios/95605237/,Alicante - Alacant,Venta,Inmobeach,4
220 m²,€ 445.000,3 baños,Piso,https://www.indomio.es/anuncios/95604809/,Alicante - Alacant,Venta,Inmobeach,6
139 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95743405/,Alicante - Alacant,Venta,Luis&AndraRealtors,5
674 m²,,,Edificio,https://www.indomio.es/anuncios/95747771/,Alicante - Alacant,Venta,Domobo Homes & Co.,
140 m²,€ 880.998,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95770273/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,5
122 m²,€ 156.000,2 baños,Piso,https://www.indomio.es/anuncios/95856643/,Alicante - Alacant,Venta,Rcinmuebles,6
71 m²,€ 282.000,1 baño,Piso,https://www.indomio.es/anuncios/95762607/,Alicante - Alacant,Venta,Alicante Real Estate,3
65 m²,€ 285.000,2 baños,Piso,https://www.indomio.es/anuncios/95925779/,Alicante - Alacant,Venta,New House Alicante,4
120 m²,€ 405.000,2 baños,Ático,https://www.indomio.es/anuncios/94027303/,Alicante - Alacant,Venta,Amura Inmobiliaria Alicante,5
64 m²,€ 129.000,1 baño,Piso,https://www.indomio.es/anuncios/94279131/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
100 m²,,1 baño,Piso,https://www.indomio.es/anuncios/94435173/,Alicante - Alacant,Venta,Fuentes De Inmuebles,3
102 m²,€ 266.700,1 baño,Piso,https://www.indomio.es/anuncios/94852541/,Alicante - Alacant,Venta,Neodom,4
105 m²,€ 284.000,2 baños,Piso,https://www.indomio.es/anuncios/94852535/,Alicante - Alacant,Venta,Neodom,4
66 m²,€ 78.000,1 baño,Piso,https://www.indomio.es/anuncios/95938373/,Alicante - Alacant,Venta,Fincas Hg,3
83 m²,€ 142.000,1 baño,Piso,https://www.indomio.es/anuncios/95946849/,Alicante - Alacant,Venta,Inmoiberia,4
105 m²,€ 235.000,2 baños,Piso,https://www.indomio.es/anuncios/95964095/,Alicante - Alacant,Venta,Inmobeach,5
62 m²,€ 86.000,1 baño,Piso,https://www.indomio.es/anuncios/95969717/,Alicante - Alacant,Venta,Casalink,4
120 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95988075/,Alicante - Alacant,Venta,RualCasa,5
330 m²,€ 585.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95241481/,Alicante - Alacant,Venta,Alto Inmobiliaria,8
492 m² ,€ 829.000,3+ baños,Casa rústica,https://www.indomio.es/anuncios/95701329/,Alicante - Alacant,Venta,Fincas Hg,7
192 m²,€ 205.000,,Edificio,https://www.indomio.es/anuncios/95595909/,Alicante - Alacant,Venta,Idealpisos,
212 m² ,€ 4.400.000,,Casa unifamiliar,https://www.indomio.es/anuncios/93058051/,Alicante - Alacant,Venta,Immo Altea,2
160 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/95543357/,Alicante - Alacant,Venta,New House Alicante,5
95 m²,€ 375.000,2 baños,Piso,https://www.indomio.es/anuncios/95605573/,Alicante - Alacant,Venta,Inmobeach,4
60 m²,€ 205.000,1 baño,Piso,https://www.indomio.es/anuncios/95607961/,Alicante - Alacant,Venta,Albor Inmobiliaria,3
45 m²,€ 95.000,,Piso,https://www.indomio.es/anuncios/95661733/,Alicante - Alacant,Venta,Núcleo Inmobiliaria,1
96 m²,€ 400.000,3 baños,Piso,https://www.indomio.es/anuncios/95835227/,Alicante - Alacant,Venta,Inmocosta Servicios Inmobiliarios,6
315 m² ,€ 609.900,3 baños,Casa adosada ,https://www.indomio.es/anuncios/95840749/,Alicante - Alacant,Venta,,7
67 m²,€ 154.700,1 baño,Piso,https://www.indomio.es/anuncios/95874673/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
78 m² ,€ 146.000,2 baños,Piso,https://www.indomio.es/anuncios/95853207/,Alicante - Alacant,Venta,Safti,4
115 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/94394337/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
150 m²,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/94652963/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
400 m²,€ 529.000,3+ baños,Chalet,https://www.indomio.es/anuncios/94670221/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
160 m²,€ 475.000,3 baños,Piso,https://www.indomio.es/anuncios/94771091/,Alicante - Alacant,Venta,Fuentes De Inmuebles,5
226 m² ,€ 350.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95720549/,Alicante - Alacant,Venta,Idealpisos,9
65 m²,€ 154.500,1 baño,Piso,https://www.indomio.es/anuncios/94859145/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
59 m²,€ 265.000,1 baño,Ático,https://www.indomio.es/anuncios/95431583/,Alicante - Alacant,Venta,Six Seconds Properties,2
166 m²,€ 320.000,2 baños,Piso,https://www.indomio.es/anuncios/94999901/,Alicante - Alacant,Venta,Housell,6
66 m²,€ 87.500,,Piso ,https://www.indomio.es/anuncios/95022857/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO SIDI-IFNI SLU,3
320 m²,€ 500.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94244905/,Alicante - Alacant,Venta,Alispain Properties Costablanca,10
360 m² ,€ 550.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95702059/,Alicante - Alacant,Venta,Alispain Properties Costablanca,8
110 m²,€ 410.000,2 baños,Piso,https://www.indomio.es/anuncios/85247099/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
70 m²,€ 215.000,1 baño,Piso,https://www.indomio.es/anuncios/94244887/,Alicante - Alacant,Venta,Alispain Properties Costablanca,3
112 m² ,€ 849.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95683947/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
130 m²,€ 135.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/88588045/,Alicante - Alacant,Venta,Casas y Pisos Alicante,4
102 m²,€ 209.474,2 baños,Piso,https://www.indomio.es/anuncios/91713021/,Alicante - Alacant,Venta,Inmo Mash Alicante,4
260 m² ,€ 209.990,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95683983/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,7
69 m²,€ 270.000,1 baño,Piso,https://www.indomio.es/anuncios/95588843/,Alicante - Alacant,Venta,Inmoclick Alicante,3
100 m²,€ 245.000,,Piso,https://www.indomio.es/anuncios/95605357/,Alicante - Alacant,Venta,Inmobeach,2
125 m²,€ 299.900,3 baños,Piso,https://www.indomio.es/anuncios/95605507/,Alicante - Alacant,Venta,Inmobeach,6
66 m²,€ 174.900,1 baño,Piso,https://www.indomio.es/anuncios/95609763/,Alicante - Alacant,Venta,InmoQUEST,2
56 m²,€ 148.000,1 baño,Piso,https://www.indomio.es/anuncios/95762317/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,2
196 m²,€ 500.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95907637/,Alicante - Alacant,Venta,Mivo Real Estate,7
133 m²,€ 270.000,3 baños,Piso,https://www.indomio.es/anuncios/95916161/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,7
400 m² ,€ 850.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95956409/,Alicante - Alacant,Venta,AM Homes,7
97 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/95991261/,Alicante - Alacant,Venta,Viva Costa,5
263 m²,€ 485.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95353579/,Alicante - Alacant,Venta,RE/MAX Jumbo,7
70 m²,€ 123.600,1 baño,Piso,https://www.indomio.es/anuncios/95362161/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
105 m²,€ 280.000,,Piso,https://www.indomio.es/anuncios/95391833/,Alicante - Alacant,Venta,Casas4u,2
115 m²,€ 239.000,2 baños,Piso,https://www.indomio.es/anuncios/95424841/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
58 m²,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/95434783/,Alicante - Alacant,Venta,Lav Real Estate,2
201 m²,€ 430.000,2 baños,Piso,https://www.indomio.es/anuncios/95972379/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,6
200 m²,€ 1.000.000,3 baños,Piso,https://www.indomio.es/anuncios/95510831/,Alicante - Alacant,Venta,Inmobiliaria Blanco,6
294 m² ,€ 1.650.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95706993/,Alicante - Alacant,Venta,Quesada Inmobiliaria,5
214 m²,€ 640.000,3 baños,Piso,https://www.indomio.es/anuncios/92403391/,Alicante - Alacant,Venta,Percan Inmobiliaria,8
167 m²,€ 500.000,3 baños,Chalet,https://www.indomio.es/anuncios/95359111/,Alicante - Alacant,Venta,Elite World Estates,7
95 m²,€ 287.500,2 baños,Piso,https://www.indomio.es/anuncios/92952419/,Alicante - Alacant,Venta,Inmo Mash Alicante,5
123 m²,€ 76.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/93279167/,Alicante - Alacant,Venta,Fundeco,4
120 m²,€ 159.000,2 baños,Piso,https://www.indomio.es/anuncios/95417155/,Alicante - Alacant,Venta,Buenos Pisos,5
120 m²,€ 416.500,2 baños,Piso,https://www.indomio.es/anuncios/94736277/,Alicante - Alacant,Venta,S-Villas,6
86 m²,€ 237.000,2 baños,Piso,https://www.indomio.es/anuncios/94394389/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
146 m²,€ 700.000,2 baños,Piso,https://www.indomio.es/anuncios/95323981/,Alicante - Alacant,Venta,Inmo Mash Alicante,6
117 m²,€ 289.000,2 baños,Piso,https://www.indomio.es/anuncios/95414109/,Alicante - Alacant,Venta,FENDUM,4
115 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95436555/,Alicante - Alacant,Venta,Inmobiliaria Aitana,5
